sub	hand	coherence	block	trial	stim	resp	RT	include
171	0	2	4	127	0	0	451	1
171	0	2	4	128	0	0	502	1
171	0	2	4	129	1	1	568	1
171	0	2	4	130	1	1	869	1
171	0	2	4	131	1	1	452	1
171	0	2	4	132	0	0	385	1
171	0	2	4	133	0	0	468	1
171	0	2	4	134	1	1	585	1
171	0	2	4	135	0	0	502	1
171	0	2	4	136	0	0	468	1
171	0	2	4	137	1	1	719	1
171	0	2	4	138	0	0	753	1
171	0	2	4	139	0	0	518	1
171	0	2	4	140	0	0	417	1
171	0	2	4	141	0	0	468	1
171	0	2	4	142	1	0	452	0
171	0	2	4	143	1	1	719	0
171	0	2	4	144	1	1	535	0
171	0	2	4	145	0	0	585	0
171	0	2	4	146	0	0	402	1
171	0	2	4	147	1	1	402	1
171	0	2	4	148	1	1	451	1
171	0	2	4	149	1	1	385	1
171	0	2	4	150	1	1	468	1
171	0	2	4	151	0	1	417	0
171	0	2	4	152	1	1	586	0
171	0	2	4	153	1	1	736	0
171	0	2	4	154	1	1	568	0
171	0	2	4	155	0	0	418	1
171	0	2	4	156	1	1	652	1
171	0	2	4	157	0	0	351	1
171	0	2	4	158	1	1	468	1
171	0	2	4	159	0	0	669	1
171	0	2	4	160	0	0	485	1
171	0	2	4	161	0	0	318	1
171	0	2	4	162	1	1	385	1
171	0	2	4	163	0	0	552	1
171	0	2	4	164	1	1	451	1
171	0	2	4	165	0	0	452	1
171	0	2	4	166	1	1	468	1
171	0	2	4	167	1	1	669	1
171	0	2	4	168	0	0	518	1
171	0	2	4	169	1	1	367	1
171	0	2	4	170	0	0	401	1
171	0	2	4	171	0	1	485	0
171	0	2	4	172	1	1	602	0
171	0	2	4	173	1	1	468	0
171	0	2	4	174	0	0	451	0
171	0	2	4	175	0	0	468	1
171	0	2	4	176	0	0	535	1
171	0	2	4	177	1	1	384	1
171	0	2	4	178	1	1	384	1
171	0	2	4	179	0	0	769	1
171	0	2	4	180	1	1	418	1
171	0	2	4	181	1	1	552	1
171	0	2	4	182	0	0	752	1
171	0	2	4	183	0	0	987	0
171	0	2	4	184	1	1	1153	0
171	0	2	4	185	0	0	769	1
171	0	2	4	186	1	1	869	1
171	0	2	4	187	1	1	702	1
171	0	2	4	188	1	1	568	1
171	0	2	4	189	1	1	719	1
171	0	2	4	190	1	1	468	1
171	0	2	4	191	1	1	384	1
171	0	2	4	192	0	1	518	0
171	0	2	4	193	0	0	469	0
171	0	2	4	194	0	0	402	0
171	0	2	4	195	0	0	435	0
171	0	2	4	196	0	0	468	1
171	0	2	4	197	0	0	869	1
171	0	2	4	198	1	1	652	1
171	0	2	4	199	0	0	1404	0
171	0	2	4	200	0	0	551	1
171	0	2	4	201	1	1	719	1
171	0	1	5	1	0	0	1036	0
171	0	1	5	2	0	0	401	0
171	0	1	5	3	1	0	368	0
171	0	1	5	4	0	0	485	0
171	0	1	5	5	1	1	435	0
171	0	1	5	6	1	1	500	0
171	0	1	5	7	1	1	418	0
171	0	1	5	8	0	0	451	0
171	0	1	5	9	0	0	418	0
171	0	1	5	10	0	0	418	1
171	0	1	5	11	1	1	485	1
171	0	1	5	12	0	0	518	1
171	0	1	5	13	1	1	485	1
171	0	1	5	14	0	0	418	1
171	0	1	5	15	1	1	384	1
171	0	1	5	16	0	0	519	1
171	0	1	5	17	0	0	535	1
171	0	1	5	18	1	0	434	0
171	0	1	5	19	1	1	685	0
171	0	1	5	20	0	0	518	0
171	0	1	5	21	1	1	502	0
171	0	1	5	22	1	1	551	1
171	0	1	5	23	0	0	536	1
171	0	1	5	24	1	1	419	1
171	0	1	5	25	0	0	535	1
171	0	1	5	26	0	0	451	1
171	0	1	5	27	0	0	502	1
171	0	1	5	28	0	0	452	1
171	0	1	5	29	0	0	468	1
171	0	1	5	30	0	0	435	1
171	0	1	5	31	1	0	485	0
171	0	1	5	32	0	0	585	0
171	0	1	5	33	0	0	686	0
171	0	1	5	34	0	0	602	0
171	0	1	5	35	1	1	702	1
171	0	1	5	36	1	1	535	1
171	0	1	5	37	0	0	1053	1
171	0	1	5	38	0	0	2825	0
171	0	1	5	39	0	0	970	1
171	0	1	5	40	0	0	1070	1
171	0	1	5	41	1	1	886	1
171	0	1	5	42	1	1	686	1
171	0	1	5	43	1	1	435	1
171	0	1	5	44	0	0	652	1
171	0	1	5	45	1	1	519	1
171	0	1	5	46	0	0	1020	1
171	0	1	5	47	1	1	518	1
171	0	1	5	48	1	1	636	1
171	0	1	5	49	1	1	551	1
171	0	1	5	50	1	1	719	1
171	0	1	5	51	0	0	769	1
171	0	1	5	52	1	0	585	0
171	0	1	5	53	1	1	1053	0
171	0	1	5	54	1	1	1972	0
171	0	1	5	55	0	0	3678	0
171	0	1	5	56	0	0	618	1
171	0	1	5	57	1	1	736	1
171	0	1	5	58	0	0	568	1
171	0	1	5	59	0	0	820	1
171	0	1	5	60	1	1	869	1
171	0	1	5	61	0	0	1471	1
171	0	1	5	62	1	1	869	1
171	0	1	5	63	1	1	769	1
171	0	1	5	64	0	1	586	0
171	0	1	5	65	0	0	1488	0
171	0	1	5	66	1	1	568	0
171	0	1	5	67	1	1	569	0
171	0	1	5	68	1	1	2491	0
171	0	1	5	69	1	1	635	1
171	0	1	5	70	1	0	1053	0
171	0	1	5	71	1	1	1304	0
171	0	1	5	72	0	0	920	0
171	0	1	5	73	0	0	585	0
171	0	1	5	74	0	0	886	1
171	0	1	5	75	1	1	635	1
171	0	1	5	76	1	1	903	1
171	0	1	5	77	0	0	502	1
171	0	1	5	78	1	1	685	1
171	0	1	5	79	1	1	618	1
171	0	1	5	80	0	0	469	1
171	0	1	5	81	0	0	451	1
171	0	1	5	82	0	0	551	1
171	0	1	5	83	0	0	569	1
171	0	1	5	84	0	1	368	0
171	0	1	5	85	0	0	635	0
171	0	1	5	86	1	1	769	0
171	0	1	5	87	1	0	619	0
171	0	1	5	88	1	1	735	0
171	0	1	5	89	0	0	719	0
171	0	1	5	90	0	0	585	0
171	0	1	5	91	1	1	535	1
171	0	1	5	92	1	1	585	1
171	0	1	5	93	0	0	651	1
171	0	1	5	94	0	0	652	1
171	0	1	5	95	1	1	836	1
171	0	1	5	96	0	0	1186	1
171	0	1	5	97	1	1	602	1
171	0	1	5	98	1	1	719	1
171	0	1	5	99	1	1	719	1
171	0	1	5	100	1	1	651	1
171	0	1	5	101	1	1	502	1
171	0	1	5	102	1	1	468	1
171	0	1	5	103	0	1	669	0
171	0	1	5	104	1	1	1104	0
171	0	1	5	105	1	0	518	0
171	0	1	5	106	1	1	1588	0
171	0	1	5	107	0	0	769	0
171	0	1	5	108	1	1	635	0
171	0	1	5	109	0	0	585	1
171	0	1	5	110	1	1	602	1
171	0	1	5	111	0	0	969	1
171	0	1	5	112	1	1	1555	1
171	0	1	5	113	1	1	2858	0
171	0	1	5	114	0	1	685	0
171	0	1	5	115	1	1	1170	0
171	0	1	5	116	0	0	535	0
171	0	1	5	117	0	0	518	0
171	0	1	5	118	1	1	1220	1
171	0	1	5	119	0	0	1153	1
171	0	1	5	120	0	0	569	1
171	0	1	5	121	0	0	484	1
171	0	1	5	122	1	1	669	1
171	0	1	5	123	0	0	902	1
171	0	1	5	124	1	1	1571	1
171	0	1	5	125	0	0	837	1
171	0	1	5	126	0	0	819	1
171	0	1	5	127	0	0	485	1
171	0	1	5	128	0	0	552	1
171	0	1	5	129	1	1	568	1
171	0	1	5	130	0	0	802	1
171	0	1	5	131	0	0	518	1
171	0	1	5	132	1	1	518	1
171	0	1	5	133	1	1	1203	1
171	0	1	5	134	1	1	518	1
171	0	1	5	135	1	1	367	1
171	0	1	5	136	0	0	469	1
171	0	1	5	137	0	0	753	1
171	0	1	5	138	1	1	1003	1
171	0	1	5	139	1	1	1973	1
171	0	1	5	140	0	0	969	1
171	0	1	5	141	1	1	468	1
171	0	1	5	142	1	1	702	1
171	0	1	5	143	0	0	384	1
171	0	1	5	144	0	0	501	1
171	0	1	5	145	0	0	452	1
171	0	1	5	146	1	0	451	0
171	0	1	5	147	1	1	669	0
171	0	1	5	148	0	0	568	0
171	0	1	5	149	0	1	1488	0
171	0	1	5	150	1	1	886	0
171	0	1	5	151	0	0	518	0
171	0	1	5	152	1	1	468	0
171	0	1	5	153	0	0	351	1
171	0	1	5	154	1	1	451	1
171	0	1	5	155	0	0	836	1
171	0	1	5	156	0	0	719	1
171	0	1	5	157	1	1	719	1
171	0	1	5	158	0	0	685	1
171	0	1	5	159	0	0	686	1
171	0	1	5	160	0	0	435	1
171	0	1	5	161	0	1	501	0
171	0	1	5	162	0	0	652	0
171	0	1	5	163	0	0	669	0
171	0	1	5	164	1	0	735	0
171	0	1	5	165	1	1	668	0
171	0	1	5	166	1	1	452	0
171	0	1	5	167	1	1	386	0
171	0	1	5	168	1	1	402	1
171	0	1	5	169	1	1	468	1
171	0	1	5	170	0	0	618	1
171	0	1	5	171	1	1	502	1
171	0	1	5	172	1	1	518	1
171	0	1	5	173	1	1	435	1
171	0	1	5	174	0	1	434	0
171	0	1	5	175	1	1	518	0
171	0	1	5	176	0	0	451	0
171	0	1	5	177	0	0	585	0
171	0	1	5	178	0	1	718	0
171	0	1	5	179	1	1	552	0
171	0	1	5	180	0	0	485	0
171	0	1	5	181	0	0	468	0
171	0	1	5	182	1	1	618	1
171	0	1	5	183	1	1	535	1
171	0	1	5	184	1	1	434	1
171	0	1	5	185	0	0	669	1
171	0	1	5	186	0	0	1956	1
171	0	1	5	187	0	0	568	1
171	0	1	5	188	0	0	586	1
171	0	1	5	189	1	1	820	1
171	0	1	5	190	0	0	585	1
171	0	1	5	191	1	1	401	1
171	0	1	5	192	1	1	334	1
171	0	1	5	193	0	0	518	1
171	0	1	5	194	1	1	485	1
171	0	1	5	195	0	1	1037	0
171	0	1	5	196	1	1	685	0
171	0	1	5	197	1	0	485	0
171	0	1	5	198	1	1	535	0
171	0	1	5	199	1	1	652	0
171	0	1	5	200	0	0	568	0
171	0	1	5	201	0	0	668	1
172	1	2	1	1	1	1	2942	0
172	1	2	1	2	1	1	3444	0
172	1	2	1	3	0	0	1822	0
172	1	2	1	4	0	0	1287	0
172	1	2	1	5	0	0	2775	0
172	1	2	1	6	1	1	836	0
172	1	2	1	7	1	1	702	0
172	1	2	1	8	1	1	786	0
172	1	2	1	9	0	0	602	0
172	1	2	1	10	1	1	652	0
172	1	2	1	11	0	0	552	0
172	1	2	1	12	1	1	568	0
172	1	2	1	13	1	1	698	0
172	1	2	1	14	1	1	685	0
172	1	2	1	15	0	0	585	0
172	1	2	1	16	0	0	1538	0
172	1	2	1	17	0	1	1237	0
172	1	2	1	18	1	1	769	0
172	1	2	1	19	0	0	602	0
172	1	2	1	20	1	1	585	0
172	1	2	1	21	0	0	568	0
172	1	2	1	22	0	0	735	0
172	1	2	1	23	0	0	635	0
172	1	2	1	24	1	1	585	0
172	1	2	1	25	1	1	635	0
172	1	2	1	26	1	1	501	0
172	1	2	1	27	0	0	468	0
172	1	2	1	28	1	1	451	0
172	1	2	1	29	1	1	602	0
172	1	2	1	30	1	1	552	0
172	1	2	1	31	0	0	485	0
172	1	2	1	32	0	0	1471	0
172	1	2	1	33	0	0	485	0
172	1	2	1	34	1	1	501	0
172	1	2	1	35	0	0	468	0
172	1	1	2	1	0	0	1053	0
172	1	1	2	2	0	0	585	0
172	1	1	2	3	1	1	468	0
172	1	1	2	4	1	1	551	0
172	1	1	2	5	0	0	535	0
172	1	1	2	6	1	1	551	0
172	1	1	2	7	1	1	501	0
172	1	1	2	8	0	0	451	0
172	1	1	2	9	0	0	769	0
172	1	1	2	10	1	1	468	1
172	1	1	2	11	0	0	551	1
172	1	1	2	12	1	1	485	1
172	1	1	2	13	1	1	535	1
172	1	1	2	14	1	1	802	1
172	1	1	2	15	0	0	485	1
172	1	1	2	16	1	1	551	1
172	1	1	2	17	0	0	468	1
172	1	1	2	18	1	1	518	1
172	1	1	2	19	0	0	452	1
172	1	1	2	20	0	0	535	1
172	1	1	2	21	1	1	518	1
172	1	1	2	22	1	1	602	1
172	1	1	2	23	1	1	618	1
172	1	1	2	24	0	0	435	1
172	1	1	2	25	0	0	802	1
172	1	1	2	26	0	1	618	0
172	1	1	2	27	0	0	752	0
172	1	1	2	28	1	1	618	0
172	1	1	2	29	1	1	752	0
172	1	1	2	30	0	0	535	1
172	1	1	2	31	1	1	568	1
172	1	1	2	32	0	0	1755	1
172	1	1	2	33	0	0	836	1
172	1	1	2	34	0	0	1588	1
172	1	1	2	35	0	0	886	1
172	1	1	2	36	0	0	1605	1
172	1	1	2	37	0	0	819	1
172	1	1	2	38	1	1	585	1
172	1	1	2	39	0	0	535	1
172	1	1	2	40	0	0	669	1
172	1	1	2	41	1	1	652	1
172	1	1	2	42	0	0	519	1
172	1	1	2	43	0	0	535	1
172	1	1	2	44	0	0	568	1
172	1	1	2	45	1	1	468	1
172	1	1	2	46	1	1	802	1
172	1	1	2	47	1	1	551	1
172	1	1	2	48	1	1	618	1
172	1	1	2	49	0	0	518	1
172	1	1	2	50	1	1	552	1
172	1	1	2	51	1	1	635	1
172	1	1	2	52	0	0	953	1
172	1	1	2	53	0	0	619	1
172	1	1	2	54	0	0	668	1
172	1	1	2	55	1	1	485	1
172	1	1	2	56	0	0	635	1
172	1	1	2	57	1	1	502	1
172	1	1	2	58	0	0	501	1
172	1	1	2	59	1	1	585	1
172	1	1	2	60	1	1	635	1
172	1	1	2	61	0	0	552	1
172	1	1	2	62	1	1	585	1
172	1	1	2	63	1	1	652	1
172	1	1	2	64	1	1	786	1
172	1	1	2	65	1	1	1372	1
172	1	1	2	66	1	1	736	1
172	1	1	2	67	1	1	1471	1
172	1	1	2	68	0	0	735	1
172	1	1	2	69	0	0	635	1
172	1	1	2	70	1	1	3545	0
172	1	1	2	71	1	1	1221	1
172	1	1	2	72	0	0	670	1
172	1	1	2	73	0	0	1003	1
172	1	1	2	74	0	0	669	1
172	1	1	2	75	1	1	635	1
172	1	1	2	76	0	0	1404	1
172	1	1	2	77	0	0	1036	1
172	1	1	2	78	0	0	886	1
172	1	1	2	79	1	1	803	1
172	1	1	2	80	1	0	903	0
172	1	1	2	81	1	1	886	0
172	1	1	2	82	1	1	752	0
172	1	1	2	83	1	1	1304	0
172	1	1	2	84	1	1	753	1
172	1	1	2	85	0	0	970	1
172	1	1	2	86	0	0	886	1
172	1	1	2	87	1	1	1321	1
172	1	1	2	88	0	0	1120	1
172	1	1	2	89	0	0	2107	0
172	1	1	2	90	1	1	770	1
172	1	1	2	91	1	0	1137	0
172	1	1	2	92	0	1	413	0
172	1	1	2	93	0	0	1337	0
172	1	1	2	94	1	1	820	0
172	1	1	2	95	1	1	702	0
172	1	1	2	96	1	1	1188	1
172	1	1	2	97	0	0	702	1
172	1	1	2	98	1	1	1522	1
172	1	1	2	99	1	1	803	1
172	1	1	2	100	1	1	903	1
172	1	1	2	101	0	0	635	1
172	1	1	2	102	0	0	786	1
172	1	1	2	103	0	0	602	1
172	1	1	2	104	0	0	702	1
172	1	1	2	105	1	1	702	1
172	1	1	2	106	1	1	619	1
172	1	1	2	107	0	0	618	1
172	1	1	2	108	1	1	668	1
172	1	1	2	109	1	1	702	1
172	1	1	2	110	0	0	603	1
172	1	1	2	111	1	1	685	1
172	1	1	2	112	0	0	635	1
172	1	1	2	113	0	0	702	1
172	1	1	2	114	1	1	535	1
172	1	1	2	115	0	0	652	1
172	1	1	2	116	1	1	552	1
172	1	1	2	117	0	0	719	1
172	1	1	2	118	0	0	619	1
172	1	1	2	119	0	0	518	1
172	1	1	2	120	0	0	602	1
172	1	1	2	121	0	0	1153	1
172	1	1	2	122	0	1	1220	0
172	1	1	2	123	1	1	837	0
172	1	1	2	124	0	0	1171	0
172	1	1	2	125	1	1	836	0
172	1	1	2	126	1	1	1187	1
172	1	1	2	127	1	1	1270	1
172	1	1	2	128	1	1	1087	1
172	1	1	2	129	0	0	669	1
172	1	1	2	130	1	1	903	1
172	1	1	2	131	0	0	519	1
172	1	1	2	132	1	1	1054	1
172	1	1	2	133	0	0	502	1
172	1	1	2	134	1	1	552	1
172	1	1	2	135	1	0	953	0
172	1	1	2	136	0	0	1120	0
172	1	1	2	137	0	0	936	0
172	1	1	2	138	0	0	719	0
172	1	1	2	139	0	0	652	1
172	1	1	2	140	0	0	653	1
172	1	1	2	141	0	0	753	1
172	1	1	2	142	1	1	702	1
172	1	1	2	143	1	1	787	1
172	1	1	2	144	1	1	702	1
172	1	1	2	145	1	1	685	1
172	1	1	2	146	1	1	719	1
172	1	1	2	147	1	1	819	1
172	1	1	2	148	0	0	535	1
172	1	1	2	149	1	1	552	1
172	1	1	2	150	0	0	536	1
172	1	1	2	151	0	0	853	1
172	1	1	2	152	1	1	635	1
172	1	1	2	153	1	1	635	1
172	1	1	2	154	0	0	569	1
172	1	1	2	155	0	0	618	1
172	1	1	2	156	1	1	870	1
172	1	1	2	157	1	1	685	1
172	1	1	2	158	1	1	552	1
172	1	1	2	159	0	0	1037	1
172	1	1	2	160	0	0	702	1
172	1	1	2	161	1	1	685	1
172	1	1	2	162	0	0	602	1
172	1	1	2	163	0	0	518	1
172	1	1	2	164	1	1	552	1
172	1	1	2	165	0	0	535	1
172	1	1	2	166	1	1	619	1
172	1	1	2	167	0	0	618	1
172	1	1	2	168	0	0	1103	1
172	1	1	2	169	0	0	769	1
172	1	1	2	170	0	0	618	1
172	1	1	2	171	1	1	636	1
172	1	1	2	172	0	0	552	1
172	1	1	2	173	0	0	702	1
172	1	1	2	174	0	0	802	1
172	1	1	2	175	1	1	603	1
172	1	1	2	176	1	1	652	1
172	1	1	2	177	0	0	569	1
172	1	1	2	178	1	1	568	1
172	1	1	2	179	0	0	1571	1
172	1	1	2	180	1	1	869	1
172	1	1	2	181	0	0	903	1
172	1	1	2	182	1	1	569	1
172	1	1	2	183	1	1	618	1
172	1	1	2	184	1	1	685	1
172	1	1	2	185	1	1	786	1
172	1	1	2	186	0	0	552	1
172	1	1	2	187	0	0	736	1
172	1	1	2	188	0	0	652	1
172	1	1	2	189	1	1	719	1
172	1	1	2	190	0	0	669	1
172	1	1	2	191	1	1	569	1
172	1	1	2	192	1	1	1539	1
172	1	1	2	193	0	0	635	1
172	1	1	2	194	1	1	552	1
172	1	1	2	195	1	1	568	1
172	1	1	2	196	1	1	702	1
172	1	1	2	197	0	0	602	1
172	1	1	2	198	1	1	652	1
172	1	1	2	199	1	1	552	1
172	1	1	2	200	0	0	518	1
172	1	1	2	201	0	0	586	1
172	1	2	3	1	1	1	569	0
172	1	2	3	2	0	0	469	0
172	1	2	3	3	0	0	418	0
172	1	2	3	4	0	0	569	0
172	1	2	3	5	1	1	486	0
172	1	2	3	6	1	1	501	0
172	1	2	3	7	0	0	485	0
172	1	2	3	8	1	1	435	0
172	1	2	3	9	1	1	569	0
172	1	2	3	10	1	1	368	1
172	1	2	3	11	1	1	418	1
172	1	2	3	12	0	0	418	1
172	1	2	3	13	1	1	401	1
172	1	2	3	14	1	0	368	0
172	1	2	3	15	0	0	585	0
172	1	2	3	16	1	1	518	0
172	1	2	3	17	0	0	468	0
172	1	2	3	18	1	1	434	1
172	1	2	3	19	1	1	502	1
172	1	2	3	20	1	1	535	1
172	1	2	3	21	0	0	535	1
172	1	2	3	22	0	0	652	1
172	1	2	3	23	0	0	535	1
172	1	2	3	24	0	0	518	1
172	1	2	3	25	1	1	535	1
172	1	2	3	26	0	0	519	1
172	1	2	3	27	0	0	551	1
172	1	2	3	28	0	0	518	1
172	1	2	3	29	1	1	485	1
172	1	2	3	30	1	1	485	1
172	1	2	3	31	0	0	636	1
172	1	2	3	32	0	0	535	1
172	1	2	3	33	0	0	468	1
172	1	2	3	34	1	1	452	1
172	1	2	3	35	0	0	419	1
172	1	2	3	36	1	1	501	1
172	1	2	3	37	0	0	368	1
172	1	2	3	38	1	1	368	1
172	1	2	3	39	0	0	401	1
172	1	2	3	40	0	0	485	1
172	1	2	3	41	0	0	485	1
172	1	2	3	42	0	0	502	1
172	1	2	3	43	0	0	435	1
172	1	2	3	44	0	0	518	1
172	1	2	3	45	1	1	502	1
172	1	2	3	46	1	1	552	1
172	1	2	3	47	1	1	501	1
172	1	2	3	48	0	0	469	1
172	1	2	3	49	1	1	485	1
172	1	2	3	50	0	0	435	1
172	1	2	3	51	0	0	552	1
172	1	2	3	52	1	1	485	1
172	1	2	3	53	0	0	435	1
172	1	2	3	54	1	1	468	1
172	1	2	3	55	1	1	552	1
172	1	2	3	56	0	0	452	1
172	1	2	3	57	0	0	535	1
172	1	2	3	58	1	1	501	1
172	1	2	3	59	1	1	535	1
172	1	2	3	60	1	1	435	1
172	1	2	3	61	1	1	637	1
172	1	2	3	62	1	1	502	1
172	1	2	3	63	1	1	384	1
172	1	2	3	64	0	0	602	1
172	1	2	3	65	0	0	535	1
172	1	2	3	66	1	1	535	1
172	1	2	3	67	0	0	535	1
172	1	2	3	68	0	0	518	1
172	1	2	3	69	1	1	501	1
172	1	2	3	70	1	1	485	1
172	1	2	3	71	0	0	568	1
172	1	2	3	72	1	1	573	1
172	1	2	3	73	1	1	568	1
172	1	2	3	74	1	1	501	1
172	1	2	3	75	1	1	401	1
172	1	2	3	76	0	0	685	1
172	1	2	3	77	0	0	519	1
172	1	2	3	78	0	0	435	1
172	1	2	3	79	0	0	451	1
172	1	2	3	80	0	0	468	1
172	1	2	3	81	0	0	401	1
172	1	2	3	82	1	1	452	1
172	1	2	3	83	0	0	485	1
172	1	2	3	84	1	1	418	1
172	1	2	3	85	0	0	451	1
172	1	2	3	86	1	1	451	1
172	1	2	3	87	0	0	468	1
172	1	2	3	88	0	0	502	1
172	1	2	3	89	1	1	501	1
172	1	2	3	90	0	0	401	1
172	1	2	3	91	1	1	418	1
172	1	2	3	92	1	1	519	1
172	1	2	3	93	1	1	435	1
172	1	2	3	94	0	0	501	1
172	1	2	3	95	0	0	502	1
172	1	2	3	96	1	1	502	1
172	1	2	3	97	0	0	418	1
172	1	2	3	98	0	0	468	1
172	1	2	3	99	0	0	418	1
172	1	2	3	100	0	0	535	1
172	1	2	3	101	1	1	552	1
172	1	2	3	102	1	1	451	1
172	1	2	3	103	0	0	435	1
172	1	2	3	104	1	1	451	1
172	1	2	3	105	0	0	384	1
172	1	2	3	106	1	1	419	1
172	1	2	3	107	1	1	552	1
172	1	2	3	108	0	0	401	1
172	1	2	3	109	1	1	451	1
172	1	2	3	110	1	1	502	1
172	1	2	3	111	0	0	469	1
172	1	2	3	112	0	0	485	1
172	1	2	3	113	1	1	451	1
172	1	2	3	114	1	1	536	1
172	1	2	3	115	1	1	518	1
172	1	2	3	116	1	1	518	1
172	1	2	3	117	1	1	469	1
172	1	2	3	118	1	1	502	1
172	1	2	3	119	0	0	535	1
172	1	2	3	120	1	1	502	1
172	1	2	3	121	0	0	402	1
172	1	2	3	122	0	0	500	1
172	1	2	3	123	0	0	468	1
172	1	2	3	124	1	1	502	1
172	1	2	3	125	0	0	485	1
172	1	2	3	126	0	0	468	1
172	1	2	3	127	1	1	485	1
172	1	2	3	128	1	1	569	1
172	1	2	3	129	0	0	585	1
172	1	2	3	130	0	0	502	1
172	1	2	3	131	0	0	535	1
172	1	2	3	132	1	1	451	1
172	1	2	3	133	1	1	569	1
172	1	2	3	134	1	1	535	1
172	1	2	3	135	0	0	502	1
172	1	2	3	136	1	1	552	1
172	1	2	3	137	1	1	568	1
172	1	2	3	138	0	0	635	1
172	1	2	3	139	0	0	702	1
172	1	2	3	140	1	1	502	1
172	1	2	3	141	1	1	502	1
172	1	2	3	142	0	0	502	1
172	1	2	3	143	1	1	485	1
172	1	2	3	144	0	0	535	1
172	1	2	3	145	0	0	485	1
172	1	2	3	146	0	0	518	1
172	1	2	3	147	1	1	552	1
172	1	2	3	148	1	1	568	1
172	1	2	3	149	1	1	501	1
172	1	2	3	150	1	1	502	1
172	1	2	3	151	0	1	385	0
172	1	2	3	152	0	0	552	0
172	1	2	3	153	1	1	503	0
172	1	2	3	154	0	0	551	0
172	1	2	3	155	1	1	636	1
172	1	2	3	156	0	0	501	1
172	1	2	3	157	1	1	518	1
172	1	2	3	158	1	1	486	1
172	1	2	3	159	1	1	501	1
172	1	2	3	160	1	1	518	1
172	1	2	3	161	1	1	468	1
172	1	2	3	162	1	1	518	1
172	1	2	3	163	0	0	501	1
172	1	2	3	164	1	1	503	1
172	1	2	3	165	0	0	502	1
172	1	2	3	166	1	1	568	1
172	1	2	3	167	0	0	502	1
172	1	2	3	168	0	0	485	1
172	1	2	3	169	1	1	552	1
172	1	2	3	170	1	1	669	1
172	1	2	3	171	1	1	552	1
172	1	2	3	172	0	0	1070	0
172	1	2	3	173	0	0	568	1
172	1	2	3	174	0	0	518	1
172	1	2	3	175	1	1	586	1
172	1	2	3	176	0	0	501	1
172	1	2	3	177	0	0	786	1
172	1	2	3	178	1	1	586	1
172	1	2	3	179	0	0	501	1
172	1	2	3	180	0	0	569	1
172	1	2	3	181	0	0	702	1
172	1	2	3	182	0	0	535	1
172	1	2	3	183	0	0	568	1
172	1	2	3	184	0	0	452	1
172	1	2	3	185	1	1	568	1
172	1	2	3	186	1	1	1287	0
172	1	2	3	187	0	0	435	1
172	1	2	3	188	0	0	535	1
172	1	2	3	189	0	0	518	1
172	1	2	3	190	0	0	719	1
172	1	2	3	191	1	1	602	1
172	1	2	3	192	0	0	619	1
172	1	2	3	193	1	1	535	1
172	1	2	3	194	1	1	501	1
172	1	2	3	195	0	0	586	1
172	1	2	3	196	1	1	602	1
172	1	2	3	197	1	1	535	1
172	1	2	3	198	1	1	518	1
172	1	2	3	199	0	0	552	1
172	1	2	3	200	1	1	518	1
172	1	2	3	201	1	1	585	1
172	1	1	4	1	0	0	786	0
172	1	1	4	2	1	1	535	0
172	1	1	4	3	0	0	486	0
172	1	1	4	4	0	0	535	0
172	1	1	4	5	1	1	485	0
172	1	1	4	6	1	1	485	0
172	1	1	4	7	1	1	485	0
172	1	1	4	8	0	0	485	0
172	1	1	4	9	0	0	518	0
172	1	1	4	10	0	0	552	1
172	1	1	4	11	0	0	602	1
172	1	1	4	12	0	0	585	1
172	1	1	4	13	0	0	468	1
172	1	1	4	14	1	1	518	1
172	1	1	4	15	1	0	585	0
172	1	1	4	16	0	0	836	0
172	1	1	4	17	1	1	619	0
172	1	1	4	18	1	1	703	0
172	1	1	4	19	1	1	585	1
172	1	1	4	20	1	1	1288	1
172	1	1	4	21	1	1	685	1
172	1	1	4	22	1	1	652	1
172	1	1	4	23	0	0	586	1
172	1	1	4	24	0	0	1237	1
172	1	1	4	25	1	1	1070	1
172	1	1	4	26	1	1	702	1
172	1	1	4	27	0	1	1036	0
172	1	1	4	28	0	0	870	0
172	1	1	4	29	0	0	786	0
172	1	1	4	30	1	1	786	0
172	1	1	4	31	0	0	686	1
172	1	1	4	32	0	0	719	1
172	1	1	4	33	1	1	853	1
172	1	1	4	34	0	0	736	1
172	1	1	4	35	0	0	1021	1
172	1	1	4	36	0	0	737	1
172	1	1	4	37	1	1	635	1
172	1	1	4	38	1	1	619	1
172	1	1	4	39	1	1	1104	1
172	1	1	4	40	1	1	886	1
172	1	1	4	41	0	0	920	1
172	1	1	4	42	1	1	1270	1
172	1	1	4	43	0	0	636	1
172	1	1	4	44	0	0	685	1
172	1	1	4	45	0	0	702	1
172	1	1	4	46	0	0	635	1
172	1	1	4	47	1	1	769	1
172	1	1	4	48	0	0	719	1
172	1	1	4	49	1	1	752	1
172	1	1	4	50	1	1	903	1
172	1	1	4	51	0	0	852	1
172	1	1	4	52	0	0	752	1
172	1	1	4	53	1	1	618	1
172	1	1	4	54	0	0	652	1
172	1	1	4	55	1	1	585	1
172	1	1	4	56	0	0	569	1
172	1	1	4	57	1	1	669	1
172	1	1	4	58	1	1	635	1
172	1	1	4	59	1	1	552	1
